index	sentence1	sentence2	label
4439	城乡居民基本医保基[MASK]支付参保人员住院费时，年度最高报销额度[MASK][MASK]少？	取得慢性病门诊医疗补助资格的市内居住人员，预计外出两个月以上的，应在外出之前到指定医保经办机构办理外出期间补助病种门诊医疗的备案手续，经指定医保经办机构同意，可提前开足外出期间用药，也可在外出目的地的医疗机构临时门诊就医，外出归来后凭有效票据按规定报销。	1
4440	城乡居民基[MASK]医保基金支付参保人[MASK]住院费时，年[MASK]最[MASK]报销额[MASK][MASK]多[MASK][MASK]	三级定点医疗机构，医保基金支付比例为95%；二级定点医疗机构，医保基金支付比例为98%	1
4441	城乡居民基本医保基金支付参[MASK][MASK]员住院费时，年度[MASK][MASK][MASK]销额度是多少[MASK]	医保基金支付参保人员住院费，要设立年度最高限额（封顶线），我市现行年度最高限额（封顶线）为50000元/人。	1
4442	[MASK]乡居民[MASK][MASK][MASK]保基[MASK][MASK]付参保[MASK]员住[MASK]费时，年度最高报销额[MASK]是多少？	2004年1月1日至12月31日期间参保并连续缴费至退休和虽然在2004年1月1日以前参保但中断缴费1年以上在2004年续保的职工，退休时缴纳医疗保险费的年限男必须满30年、女必须满25年（其中实际缴费年限必须满10年），不满规定年限的，须一次性补缴不足年限的医保费；	1
4443	[MASK]乡[MASK][MASK]基本医保基金支付参保人员住院费时，[MASK]度[MASK][MASK]报销[MASK]度[MASK]多少？	医保基金支付参保人员住院费，要设立起付标准（起付线），起付标准以下的住院医疗费由个人负担	1
4444	城乡居民基本医保[MASK]金支付参保人员住院费[MASK]，年度最高报销额度是多[MASK]？	取得慢性病门诊医疗补助资格的参保人员，自取得补助资格之日起门诊治疗补助病种并属于基本医疗保险基金支付范围的医疗费，按60% 报销补助，一个统筹年度内累计补助的最高限额为2400元。	1
4445	[MASK][MASK]居民基[MASK]医[MASK]基[MASK][MASK]付参保人员住[MASK]费时，年[MASK]最[MASK]报销额[MASK]是多少？	病员要求变更就医医疗机构的，原则上在每年1月上旬和7月上旬通过单位经办人员书面申请，变更后原则上1年内不受理再变更申请。	1
4446	城乡居民基本医[MASK]基金[MASK]付参保人员住院[MASK]时，年[MASK]最高报销[MASK][MASK]是多少？	单位经办人员对本单位参保人员提交的资料进行初审后向指定医保经办机构申报，因破产、改制原单位已不存在的退休人员和托管人员，原则上由居住地社区的基层劳动保障站（所）初审后向指定医保经办机构申报。市医保局、市人社局定期组织医、药学专家对申报资料进行审核。符合享受慢性病门诊医疗补助条件的人员名单经公示无异议后，市医保局正式将其纳入享受慢性病门诊医疗补助的人员范围。已取得补助资格的人员申请变更补助病种的，按程序重新申报。	1
4447	城乡[MASK]民基本医保基金支付[MASK]保人员住院费时，年度[MASK]高[MASK]销额[MASK]是[MASK]少？	以改制当年我市在职职工的平均缴费标准,为改制时已经退休人员和五年内将退休人员一次性缴纳12年的基本医疗保险费，五年内将退休人员正式退休前个人应缴纳的2%部分医疗保险费，由改制单位一次性代收后一并向社保基金征缴机构缴纳。	1
4448	城乡居民[MASK]本医保基金支付参保[MASK][MASK]住院[MASK]时，年[MASK]最高报[MASK]额度[MASK]多少？	三级定点医疗机构，医保基金支付比例为80%；二级定点医疗机构，医保基金支付比例为83%	1
4449	城乡居[MASK]基本医保基[MASK]支付参保人员住院费时，年度最高报销额度是多少？	职工退休时, 缴费不满规定年限，又不愿意补缴不足年限医保费的,其城镇职工基本医疗保险参保关系自退休时终止，退休后不再享受医保待遇。	1
4450	城乡居民基本医保[MASK][MASK]支付参[MASK]人员住院费时，年度最高报销额度是多少？	医保基金支付参保人员住院费，要设立年度最高限额（封顶线），我市现行年度最高限额（封顶线）为50000元/人。	1
4451	[MASK][MASK][MASK]民基[MASK]医保基金支付[MASK]保人员住院[MASK][MASK][MASK]年度最[MASK]报销[MASK]度是[MASK][MASK]？	三级定点医疗机构，医保基金支付比例为87%；二级定点医疗机构，医保基金支付比例为90%	1
4452	城乡[MASK][MASK]基本医保[MASK]金[MASK]付参保人员住院费时，年度最高报销额度[MASK]多[MASK]？	恶性肿瘤门诊放(化)疗、肾衰竭门诊透析治疗、系统性红斑狼疮门诊药物治疗及肝、肾、骨髓、造血干细胞移植术后的抗排斥药物治疗费用，每季度视同住院医疗费报销（结算）一次。	1
4453	城乡居民基本医[MASK]基金支付参保人员住院费时，年度最[MASK][MASK]销[MASK]度[MASK]多少？	   2004年1月1日以前参保并连续缴费至退休的职工，退休时缴纳医疗保险费的年限（含城镇职工基本医疗保险制度改革前的连续工龄或工作年限）必须满20年，不满规定年限的，须一次性补缴不足年限的医保费；	1
4454	[MASK]乡居[MASK]基本医保基金支付参保人[MASK][MASK][MASK]费时，年度最[MASK]报[MASK][MASK]度是多少？	缴费年限不够规定年限的参保人员一次性补缴的医保费，全部作为基本医疗保险统筹基金。	1
4455	城[MASK]居[MASK][MASK]本医[MASK]基金[MASK]付参保人员[MASK]院费时，年[MASK]最[MASK]报[MASK][MASK][MASK][MASK]多少？	参保人员出差、探亲、休假、旅游期间在外地急症住院的，起付线标准提高100元。	1
4456	[MASK]乡居民基本医保基金支付[MASK]保人员住院[MASK]时，[MASK]度最高报销额度[MASK][MASK]少[MASK]	市内居住的参保人员可到任何方便的定点医疗机构就医。市外居住（工作）的参保人员以本人在市医保局登记备案的定点医院作为补助病种的就医点。	1
4457	城乡居民基本医保基[MASK]支[MASK]参保人员住院费时，年度最高报销额度是多少？	在职职工以本人上年度月平均工资(以国家统计局关于“工资总额组成规定”的统计口径为准，简称“缴费工资”)的2%，按月缴纳基本医疗保险费，由用人单位代扣代缴。本人上年度实际月平均工资收入低于全市上年度职工月平均工资80%的，以全市上年度职工月平均工资的80%作为缴费工资基数，高于300%的以300%作为缴费工资基数。用人单位以本单位全部职工缴费工资总额的7.5%按月缴纳基本医疗保险费。	1
4458	城乡居民基本医保基金支付参保人[MASK]住院费时，年度最高报销额度是多少？	从参保生效并连续缴费满6个月后开始享受医保基金按规定支付住院医疗费的待遇。	1
4459	城乡居民基本医保基金支[MASK]参[MASK]人员住院费[MASK]，年[MASK]最高报销额度[MASK][MASK]少？	以改制上年本市退休人员人均医疗费实际支出额为年标准，为建国前参加革命工作的老工人一次性缴纳10年的基本医疗保险费	1
4460	城乡[MASK]民基本医保基金支付参保人员[MASK]院费时，年度最高报销额度是多[MASK]？	1、强制参保原则。所有用人单位及其职工必须按照《中华人民共和国劳动法》及其相关法律法规的规定参加基本医疗保险。2、属地参保原则。用人单位及其职工应当在当地参加基本医疗保险。3、整体参保原则。用人单位的全体在册职工和退休人员必须整体参加基本医疗保险，不能一部分人参保，一部分人不参保。4、权利义务对应原则。办理参保手续并按规定履行了缴费义务的用人单位，其职工和退休人员才具有享受基本医疗保险待遇的权利。	1
4461	城乡居民基本[MASK]保基金支付参保人员[MASK]院费时[MASK]年度最高报销额度[MASK][MASK]少？	本市行政区域内的各级党政群机关、事业单位、城镇各类企业和民办非企业单位（统称用人单位），均属我市城镇职工基本医疗保险制度的覆盖范围。	1
4462	[MASK]乡居民基本医保基金支付[MASK]保[MASK]员住院[MASK]时，[MASK][MASK]最高报销[MASK]度是多少[MASK]	恶性肿瘤患者、肾衰竭血液（腹膜）透析患者、系统性红斑狼疮患者、精神病患者和肾（包括肝、骨髓、造血干细胞）移植患者，在本市定点医院（长期异地居住、工作人员在备案居住、工作地定点医院）住院的，不设起付线。	1
4463	城[MASK]居民基本[MASK]保基[MASK]支付参保人[MASK][MASK]院费时，年度[MASK]高报销额度是多[MASK]？	目范围并由养老保险经办机构发放的养老金，本人基本养老金低于全市上年度退休人员月平均基本养老金80%的，按全市上年度退休人员月平均基本养老金的80%计算，高于300%的按300%计算；“实足年龄”是指本人有效身份证记载的出生年月或社保基金征缴部门按照有关文件规定确认的出生年月计算的年龄；“系数”由市劳动保障局公布（2009统筹年度基本系数为0.015），50至59岁的参保人员在基本系数的基础上增加0.01，60至69岁的增加0.02，70岁以上	1
4464	[MASK]乡[MASK][MASK]基本医保基金支付参[MASK]人[MASK]住[MASK]费时，年度[MASK]高报[MASK]额[MASK]是多[MASK]？	从参保生效并连续缴费满12个月后开始享受医保基金按规定支付住院医疗费的待遇。	1
4465	城乡居民基[MASK]医保基金[MASK][MASK]参保人员住[MASK]费时，年度最高[MASK][MASK]额[MASK][MASK]多少？	用人单位职工参保时，按其可预见退休时间和可视同缴费年限的连续工龄或工作年限计算，预期缴费不满规定年限,又有退休后继续享受医保待遇愿望的,可在参保时或退休前的任何时候一次性补缴不足年限的医保费，年补费标准为补费当年我市参保职工的平均缴费额（即：补费上一年度全市职工年平均工资乘以补费当年单位、个人缴费比例之和）。	1
4466	城乡居[MASK]基本医保基金支[MASK]参保人[MASK][MASK]院费时[MASK]年[MASK][MASK]高报[MASK][MASK]度[MASK]多少？	以改制当年我市职工的平均缴费标准,为改制方案实施时解除劳动（人事）关系离开单位的人员一次性缴纳1年的基本医疗保险费；	1
4467	城乡居民基本医保基金[MASK]付参保人员住院费时，年[MASK]最高报销额度是多少？	出差、探亲、休假、旅游期间在备案居住（工作）地以外地方（包括攀枝花市）急症住院的降低10个百分点。	1
4468	城乡[MASK]民基[MASK]医保[MASK]金支[MASK]参保人员住[MASK]费[MASK]，[MASK][MASK]最高报销额[MASK][MASK]多少[MASK]	肝、肾、骨髓、造血干细胞移植患者在制药厂或药品批发、零售企业等非医疗机构按医嘱购买的抗排斥药物，视同住院费按市内二级定点医院的相关政策规定报销。	1
4469	城[MASK]居民基[MASK]医保基金支[MASK]参保人员住院费时，年度[MASK][MASK]报[MASK]额[MASK]是多少？	长期异地居住（工作）人员在省外备案医疗机构治疗补助病种的门诊医疗费，每半年集中报销一次，门诊医疗收费发票及处方等资料由单位经办人员收集汇总后，分别在每年1月底和7月底前集中送指定医保经办机构审核报销；因破产、改制单位已不存在的，由个人在此时间内直接向指定医保经办机构邮寄或面送报帐资料。	1
